Id,SalePrice
2063,118981.37159288352
2064,124930.55627550183
2065,113652.34272196717
2066,160772.0624684804
2067,118587.00765402817
2068,144432.24054920772
2069,82777.75184742735
2070,111164.527268165
2071,96207.09628312924
2072,138550.67993658953
2073,137708.2433080062
2074,193392.08498138594
2075,141935.3880799001
2076,114348.58515534012
2077,150987.73253530584
2078,119130.84923233849
2079,142380.32217319848
2080,123897.00660754071
2081,124290.64001904725
2082,107612.60934737198
2083,135696.27345283402
2084,110834.56696905904
2085,118541.36873658735
2086,114800.78973275829
2087,128653.78978811251
2088,95663.29284908711
2089,90701.3041081192
2090,128818.0448157597
2091,98295.1300733355
2092,124473.96899311633
2093,109592.60117799406
2094,115962.38986627701
2095,146439.93762644273
2096,89520.4980820928
2097,101673.96295851117
2098,138879.93350122892
2099,59428.58188078156
2100,69776.88168140537
2101,106563.73565432618
2102,143047.67106549352
2103,100212.31787138528
2104,138898.01371799046
2105,124298.61166901363
2106,58070.41224058449
2107,191435.4533665871
2108,115991.64495645899
2109,105878.61161442503
2110,112406.29582408917
2111,160005.64032080362
2112,122023.26737754539
2113,121059.07588383666
2114,128241.7671060536
2115,156534.74451830544
2116,113908.16911936784
2117,134612.07113508516
2118,125740.02557373077
2119,120691.20013836384
2120,129711.88111208835
2121,inf
2122,110933.09767710396
2123,87631.9461591413
2124,153954.8163979573
2125,132188.08136833363
2126,143034.45580986523
2127,153502.69560787978
2128,128087.22491799493
2129,89408.93002295638
2130,121236.49656826796
2131,147694.45986474224
2132,112025.52477481763
2133,126885.1901476747
2134,129947.70465364153
2135,107395.35949189133
2136,65884.9486359017
2137,100382.21948761576
2138,138697.4419561371
2139,158050.66568830807
2140,139740.71536097466
2141,177295.4239568147
2142,124519.82862834726
2143,147130.9269682784
2144,115694.50202611096
2145,146787.64171019735
2146,165862.33878227358
2147,136378.55544473504
2148,141852.53744391107
2149,162067.85164546946
2150,223382.19820540742
2151,126834.37692252708
2152,165035.34847593712
2153,182643.1154563411
2154,100162.2990092531
2155,137275.63450858864
2156,260030.56629689035
2157,234445.42279954313
2158,235288.79151125075
2159,220003.0551170723
2160,191176.9063981018
2161,253222.68878825413
2162,366743.7283233884
2163,369681.1741649995
2164,256705.1703257645
2165,200426.95022825143
2166,156690.50663885
2167,212946.73665686647
2168,192454.05348560514
2169,189275.78442521577
2170,204994.88737674762
2171,163554.78375444972
2172,131307.59251895646
2173,171124.85634143234
2174,218692.3702562149
2175,291431.03134776966
2176,290712.5282313282
2177,230983.66382839295
2178,216817.0357815818
2179,140878.56803244646
2180,187045.37813194055
2181,191661.72030327597
2182,220811.07972686636
2183,193085.4992101201
2184,115100.41218883407
2185,132539.65577767658
2186,154345.73445310086
2187,170889.03418865902
2188,163414.83305959328
2189,301667.4325995836
2190,72233.97662734895
2191,77525.9679461303
2192,86179.87568834217
2193,106988.92959661732
2194,111250.4862165169
2195,103552.9103050835
2196,102777.19541578575
2197,116966.51297363536
2198,165891.92100636417
2199,199027.5310343459
2200,130916.86057336564
2201,131276.39938897526
2202,202843.01256050632
2203,121002.53210074193
2204,149457.87698571183
2205,104163.53869502823
2206,123425.81795482936
2207,194386.95939152603
2208,243378.70682088044
2209,186739.52610761236
2210,123710.05881860005
2211,117893.0072275717
2212,131860.63893569476
2213,112493.40271739301
2214,136607.7050706252
2215,105597.39263900717
2216,143754.79928490036
2217,68479.44916029176
2218,98657.29010121453
2219,89241.2268717003
2220,78940.11146055438
2221,272256.6324329481
2222,245797.6351356348
2223,290640.9729086935
2224,222867.726620495
2225,118856.91711223725
2226,175091.91867367784
2227,207869.24007120155
2228,268348.8262263988
2229,250751.67313683656
2230,146640.72729402268
2231,214546.2794176257
2232,186955.8075636535
2233,177638.9526497571
2234,255786.77516546068
2235,220198.39828339047
2236,261799.109748762
2237,316159.16222672333
2238,201267.73096669963
2239,116804.54464784272
2240,155740.44776699613
2241,150290.6692984571
2242,126368.3912907535
2243,135423.16790247627
2244,112568.24409985547
2245,106177.74167630925
2246,138021.7225676854
2247,131729.76355492137
2248,123861.32792496949
2249,126032.91620123453
2250,131505.06514797144
2251,94312.14581319006
2252,174563.0324935936
2253,155305.0205739777
2254,176353.43737716114
2255,184301.7913079539
2256,176769.36430920777
2257,207974.8051583166
2258,173235.51810144345
2259,177955.71502515528
2260,129155.45199336852
2261,187730.0068879514
2262,187205.7447586677
2263,357208.6754863129
2264,513634.8443170767
2265,152425.51209448694
2266,257163.71833708062
2267,305038.9490825241
2268,401174.524083866
2269,160308.96050910742
2270,203138.5246455123
2271,215816.21557467236
2272,242062.06800191154
2273,168524.90504989313
2274,176373.76787425316
2275,160175.2623470496
2276,204816.88926296143
2277,186988.9735435651
2278,145761.68057432855
2279,125333.31515367673
2280,113824.87865026921
2281,166889.46189650855
2282,177858.09333841043
2283,118287.40402637764
2284,122885.51325374279
2285,140578.50781248068
2286,122842.58390792918
2287,347288.9352791161
2288,263766.95593176497
2289,326525.2744405092
2290,404985.5650494512
2291,317120.90590394
2292,422248.7877962581
2293,440089.7848516894
2294,365429.3054684738
2295,469910.3210680599
2296,248989.30264992724
2297,329745.8625545614
2298,324710.3226931777
2299,355059.6292192619
2300,302947.6802182399
2301,312192.17926485057
2302,241589.92276967556
2303,246190.4420043658
2304,239911.4196787235
2305,191764.28945818002
2306,186097.46169198435
2307,198510.09905992955
2308,217398.04597128
2309,264642.7586330132
2310,205033.33103341088
2311,200638.80075688916
2312,183745.61146228807
2313,180363.08430935623
2314,184574.62629137942
2315,187790.86601275956
2316,210525.84325933427
2317,189876.67849334882
2318,185354.49790705682
2319,191174.8097128185
2320,192339.0545123511
2321,240360.02587037903
2322,198753.683728292
2323,187354.6122265998
2324,200571.17169093827
2325,223735.1292294496
2326,187160.31330195462
2327,208042.6985079001
2328,229485.38034737323
2329,192039.22028264578
2330,184775.20570875978
2331,338290.53973761067
2332,379946.3072878324
2333,316506.1687977952
2334,241720.91133195267
2335,274215.1031126422
2336,278913.5897208947
2337,197939.61521565597
2338,266066.0110018279
2339,227273.36137271085
2340,383718.68013646745
2341,221984.05066762833
2342,240939.2033588619
2343,231627.7899633273
2344,217504.12005485204
2345,230479.87348418444
2346,215317.2953600015
2347,195255.37264554307
2348,245250.24925623732
2349,173735.9828941633
2350,316646.02927404403
2351,245895.31637499094
2352,256730.57104332032
2353,241357.87842764196
2354,137306.1088690588
2355,145038.97474809596
2356,157022.41139094922
2357,197786.08607956473
2358,193956.19064669425
2359,130209.03846630048
2360,122528.82548205892
2361,143604.53473841024
2362,260925.96786401514
2363,145506.8027165393
2364,170435.59284368277
2365,229952.45445089086
2366,207604.85638519152
2367,230620.8382148422
2368,210484.4878688173
2369,215486.1025411724
2370,172473.34559861507
2371,158349.39267109503
2372,197651.94885724425
2373,309397.535200832
2374,307799.6913561497
2375,233974.88474997244
2376,279187.9973531733
2377,334262.08687622123
2378,158753.0589357969
2379,203008.7435094483
2380,166218.9618672821
2381,175474.93362119648
2382,229259.55082961894
2383,204223.02220664878
2384,247371.21757590174
2385,175220.49996470366
2386,137256.29285490743
2387,130840.25446552582
2388,112910.28386587648
2389,118312.02706855582
2390,146654.3631517468
2391,139558.7064977082
2392,113641.68052567878
2393,179628.5592662531
2394,133629.56213041476
2395,207893.47638622753
2396,150157.5037398556
2397,217712.84190116037
2398,131447.51273912223
2399,66034.1274739839
2400,70278.79161957216
2401,124341.84232366981
2402,137968.07783605758
2403,142086.93798696765
2404,157297.38548891307
2405,164625.7362299453
2406,145986.14606486014
2407,130864.52641564458
2408,160777.2372752495
2409,119398.03951691206
2410,184117.7695713669
2411,111227.06761770885
2412,146288.34867985622
2413,121559.36402595462
2414,142795.29186648675
2415,132406.22812901982
2416,121739.18684527434
2417,135735.4421099471
2418,130880.53339099894
2419,122232.78466365645
2420,120083.50532370695
2421,108044.38395801111
2422,102852.97817209842
2423,110810.68110963069
2424,157855.5157911866
2425,187434.8326909573
2426,121354.80572289681
2427,115780.66500102408
2428,178382.3531234383
2429,116247.42927935002
2430,134283.97086588462
2431,107590.6876023569
2432,141047.38316000882
2433,136983.64011354983
2434,128168.97232025144
2435,140758.2389596323
2436,120123.9239016345
2437,108920.69402002885
2438,125880.63067512568
2439,111080.84612634813
2440,124459.22032576332
2441,102181.30809384333
2442,100893.88312162748
2443,139534.90124815333
2444,136410.27792559876
2445,97064.17753620712
2446,134632.75747311607
2447,193503.56135330762
2448,135072.51075425724
2449,119557.98847707316
2450,147006.27401073396
2451,121240.74571766348
2452,177196.13661393465
2453,101754.02678751224
2454,121181.76234268783
2455,118035.32014906443
2456,137633.94712442983
2457,129828.57082884945
2458,131310.92669374382
2459,109924.42012461227
2460,149110.22905737415
2461,129449.86303171075
2462,131780.07156774326
2463,130174.76985692821
2464,167306.24230512706
2465,137630.9938305478
2466,119092.08510931517
2467,155274.4200786549
2468,84125.8632175794
2469,75211.44943502737
2470,197408.46716966815
2471,214611.27795057264
2472,143781.6212335959
2473,106324.0490791087
2474,70792.39610005578
2475,226744.57605064477
2476,108516.62829491134
2477,118100.36027214758
2478,146623.70173378955
2479,99242.96630916749
2480,150217.48168183296
2481,125452.66100047664
2482,133305.68408547743
2483,109342.7129481664
2484,124742.19768481831
2485,132175.56997627605
2486,139956.5262538062
2487,169454.54621910508
2488,183705.24626617512
2489,150891.5211609716
2490,147984.8677219999
2491,106818.50364840086
2492,196903.24848538358
2493,157544.10380657163
2494,138837.65617544643
2495,84637.10922655815
2496,239900.43761106895
2497,155165.45133761424
2498,107331.4037320024
2499,87556.16752127382
2500,118362.54431702307
2501,142686.1673648481
2502,138753.61981293705
2503,93563.67174352707
2504,142560.04565870078
2505,220954.98097760786
2506,264975.35712886107
2507,295558.32326420204
2508,266779.05793427845
2509,221694.7376411917
2510,224059.0746073877
2511,177593.23883077945
2512,199125.6386964488
2513,233610.3682269202
2514,301369.4216105585
2515,142262.78055249134
2516,180098.12786295076
2517,141846.24696688654
2518,153480.09792425172
2519,216663.43144342513
2520,213579.92365344692
2521,189289.11995361306
2522,224681.8551490582
2523,119988.8905900349
2524,135017.30822039416
2525,143851.15879245294
2526,134108.87738211837
2527,119901.86856753766
2528,129378.94273216165
2529,134334.8379644219
2530,126922.96542301122
2531,241899.60461693731
2532,223341.88500397143
2533,198228.17286158397
2534,232395.82654209362
2535,283322.1005872451
2536,233411.9195720698
2537,227191.09417114352
2538,189280.36488149085
2539,195438.0845050871
2540,184568.00346828732
2541,188501.27747437774
2542,161687.82691218366
2543,113471.6001111153
2544,113922.88974020626
2545,130240.16428950257
2546,127127.63431415427
2547,149167.5303195529
2548,165202.36568163577
2549,155962.00269874575
2550,1068058.463452517
2551,146962.45143737615
2552,137418.63779504356
2553,76855.69050518273
2554,86543.10048687548
2555,123907.30158119476
2556,100086.13631538347
2557,103508.5410190162
2558,133437.05937664676
2559,117815.7211825856
2560,142619.9812172559
2561,143948.0633708145
2562,121878.54359540672
2563,127182.85565638423
2564,189153.14614616588
2565,131615.55420315053
2566,132161.0588752133
2567,121598.22094010205
2568,180334.72662178532
2569,212803.53530688732
2570,123666.69400142232
2571,165660.36763252784
2572,158117.09496894185
2573,199363.7280782172
2574,327737.22813737195
2575,142535.3206586202
2576,117249.1563294141
2577,119961.37302376115
2578,97547.88084610076
2579,61857.913937033765
2580,103572.33016284187
2581,118129.56327024518
2582,134347.665854782
2583,256896.8700900003
2584,184081.38227637252
2585,188901.37464353262
2586,214327.9201749263
2587,201129.53017989662
2588,144624.74302077212
2589,158613.77560185912
2590,216808.01546254542
2591,239967.62484698152
2592,214865.6033515799
2593,250556.52414828635
2594,195975.28475533667
2595,214014.42124702307
2596,302886.8698461923
2597,190727.10237555567
2598,298575.3286955821
2599,342426.76800419943
2600,96392.64679462531
2601,147512.20251427256
2602,93103.55347920302
2603,101845.46848819443
2604,94634.8875113388
2605,92969.22026992019
2606,144727.08571863928
2607,234468.36938764682
2608,190187.44196438807
2609,181370.59001721462
2610,109376.47825706637
2611,100710.0284468174
2612,160985.07625048357
2613,138345.46407167878
2614,123374.90460837938
2615,167345.61753378678
2616,154486.05808239002
2617,174711.40592020017
2618,192751.77802802194
2619,196245.51448946647
2620,188325.8364479179
2621,175166.09509307359
2622,180590.19251368224
2623,234883.4162553002
2624,317428.13552456093
2625,277471.85269293445
2626,186119.60330513574
2627,161917.39852591496
2628,410831.0116496807
2629,487519.4427951247
2630,348176.61139636394
2631,470106.8725866959
2632,396041.52155827923
2633,266005.1200645479
2634,398934.51493593777
2635,164613.56915709798
2636,183839.8241098662
2637,185279.56309654986
2638,271692.133329952
2639,183832.17574759133
2640,156039.030766952
2641,106509.94988265328
2642,180066.42021907572
2643,113814.0645896035
2644,126843.53994633006
2645,123802.78163384384
2646,106628.7847492463
2647,116537.33698392665
2648,147298.40158774957
2649,157076.44270675184
2650,144885.0189049647
2651,146570.382920679
2652,391573.9855734012
2653,246087.1282995418
2654,240620.45313150992
2655,374810.9674348099
2656,328551.54667795566
2657,334724.5151827073
2658,289686.4190983935
2659,301480.13042010873
2660,358422.5094151966
2661,325217.026198761
2662,334454.44510456664
2663,285835.14593830984
2664,259786.81794221178
2665,298762.89188715164
2666,266328.12789607194
2667,187959.87080836156
2668,194510.7881829855
2669,187824.40403653172
2670,290857.87612699234
2671,198132.34967136735
2672,205176.14645303658
2673,200318.8163700856
2674,203929.91935271813
2675,174493.3756724007
2676,209067.67531112424
2677,202362.52789418108
2678,266191.4204555546
2679,277225.4037001401
2680,271327.10300662933
2681,398787.1635725422
2682,325840.6024806759
2683,548478.9354426179
2684,308688.274421934
2685,343508.1351465029
2686,252211.01832909233
2687,296293.42986148887
2688,223824.81653165203
2689,208646.30487333803
2690,420230.16759636544
2691,184850.15689674884
2692,140038.60339009308
2693,207898.13563356968
2694,144497.303987433
2695,201027.29585472075
2696,192965.79823059347
2697,180434.61106153508
2698,211018.8178816577
2699,166339.8572736828
2700,151230.64774546036
2701,173308.7841138524
2702,125807.85635317922
2703,150612.15988490422
2704,137731.65482907128
2705,115034.3500593041
2706,120591.4343956818
2707,140103.40787781845
2708,124047.11425602876
2709,104451.19884958757
2710,126743.49320893518
2711,192468.89781039447
2712,370584.99788052985
2713,173793.58990685883
2714,161060.45709080505
2715,157094.5696400651
2716,156834.6446619652
2717,194083.97900620694
2718,230159.86933993534
2719,162251.1098444284
2720,199808.4360210874
2721,136041.28428234791
2722,171021.19560923142
2723,156203.74021379172
2724,129801.10225372935
2725,130891.19019205034
2726,143649.7020621447
2727,164495.63442518265
2728,198547.3976060593
2729,150783.399334009
2730,144574.16755801428
2731,143891.08607226776
2732,124494.29949771699
2733,157239.7916460872
2734,147427.34440624664
